2017020634,8477415,22,636,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-2,636,0,0
2017020634,8476458,22,820,0,0,3,0,0,0,0,2,4,0,0,0,0,0,-1,745,0,75
2017020634,8477934,22,943,0,1,3,0,1,0,2,6,18,0,1,0,0,0,-3,735,0,208
2017020634,8476988,22,1069,0,0,2,3,0,0,0,0,0,0,0,0,0,0,-1,957,20,92
2017020634,8477498,22,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,1071,127,7
2017020634,8475178,22,812,0,0,3,2,0,0,0,0,0,0,0,0,0,0,-1,682,119,11
2017020634,8476454,22,1019,1,0,2,1,0,1,0,2,12,1,0,0,0,2,-3,749,75,195
2017020634,8478402,22,1203,1,0,4,0,0,1,2,8,17,0,0,0,0,0,0,947,61,195
2017020634,8479465,22,712,0,0,3,0,0,0,0,0,0,0,0,0,0,1,-2,652,53,7
2017020634,8479344,22,1033,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,942,20,71
2017020634,8476472,22,1344,0,0,4,1,0,0,0,0,0,0,0,0,0,1,-2,1060,93,191
2017020634,8473473,22,954,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,870,0,84
2017020634,8471284,22,962,0,0,1,2,0,0,2,0,0,1,0,0,0,2,-1,942,20,0
2017020634,8469500,22,832,0,0,3,0,0,0,0,0,1,0,1,0,0,0,-2,748,0,84
2017020634,8474849,25,880,0,0,3,0,0,0,0,1,1,0,1,0,0,3,0,831,33,16
2017020634,8475906,25,1223,2,1,4,1,0,0,0,0,0,0,1,0,0,1,4,975,76,172
2017020634,8476439,25,695,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,616,0,79
2017020634,8476913,25,682,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,656,26,0
2017020634,8476902,25,1159,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1035,79,45
2017020634,8473994,25,1019,0,1,4,0,0,0,0,3,4,1,2,0,0,2,2,799,118,102
2017020634,8471228,25,929,2,1,5,0,0,0,0,0,0,0,1,0,0,1,3,835,3,91
2017020634,8477945,25,994,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,869,3,122
2017020634,8477406,25,849,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,685,31,133
2017020634,8474688,25,1271,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1127,144,0
2017020634,8476889,25,1114,0,0,0,1,0,0,0,7,14,0,0,0,0,1,0,990,108,16
2017020634,8475794,25,967,2,1,2,1,0,0,0,11,14,0,0,0,0,2,4,747,118,102
2017020634,8475752,25,1044,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,904,124,16
2017020634,8475730,25,1197,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1067,91,39
2017020634,8477461,25,665,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,665,0,0
2017020634,8471691,25,797,0,0,2,1,0,0,2,9,17,0,1,0,0,0,0,663,12,122
2017020634,8469465,25,1277,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1078,187,12
2017020634,8469455,25,828,0,0,1,0,0,0,0,8,11,0,0,0,0,0,1,688,7,133
2017020297,8475807,12,767,0,1,2,1,0,0,0,1,3,0,0,0,0,0,1,689,78,0
2017020297,8476934,12,855,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,607,30,218
2017020297,8473533,12,1130,0,0,1,1,0,0,0,12,21,0,0,0,0,1,2,853,110,167
2017020297,8476858,12,705,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,705,0,0
2017020297,8477938,12,1082,1,0,2,1,0,0,0,0,0,0,0,0,0,4,-1,1028,54,0
2017020297,8476958,12,1530,1,0,3,0,0,0,0,0,0,1,0,0,0,2,2,1126,186,218
2017020297,8478427,12,1058,0,1,3,1,0,0,0,0,0,1,2,0,0,0,1,872,0,186
2017020297,8475753,12,1168,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,982,0,186
2017020297,8476437,12,710,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,708,2,0
2017020297,8477845,12,892,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,838,54,0
2017020297,8477488,12,1319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1133,186,0
2017020297,8476882,12,999,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,813,0,186
2017020297,8475784,12,1032,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,795,0,237
2017020297,8475323,12,857,2,0,2,0,0,0,2,2,5,0,1,0,0,1,1,759,98,0
2017020297,8478396,12,790,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,790,0,0
2017020297,8478585,12,898,0,0,2,0,0,0,0,4,9,1,0,0,0,0,1,630,50,218
2017020297,8477496,12,1003,0,0,1,0,0,0,0,3,10,0,0,0,0,0,0,726,110,167
2017020297,8468508,12,978,0,1,1,2,0,0,2,0,0,0,1,0,0,0,0,739,2,237
2017020297,8469506,7,735,0,0,0,2,0,0,0,0,0,0,0,0,0,1,-2,703,0,32
2017020297,8475728,7,871,0,0,3,2,0,0,2,4,8,2,0,0,0,0,0,761,110,0
2017020297,8474618,7,1414,0,0,2,0,0,0,0,0,0,1,1,0,0,2,-1,1053,198,163
2017020297,8471678,7,915,0,0,4,1,0,0,0,0,0,1,0,0,0,0,-1,673,210,32
2017020297,8475325,7,414,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,414,0,0
2017020297,8476931,7,1229,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1054,175,0
2017020297,8473449,7,1030,0,0,1,3,0,0,2,0,2,0,1,0,0,0,-1,809,13,208
2017020297,8470324,7,1061,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,869,192,0
2017020297,8477933,7,1038,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1006,0,32
2017020297,8476878,7,571,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,476,95,0
2017020297,8479304,7,476,0,0,0,2,0,0,0,1,3,2,0,0,0,1,0,436,40,0
2017020297,8479755,7,993,0,0,0,1,0,0,2,0,0,0,0,0,0,1,-1,909,0,84
2017020297,8478403,7,1375,0,0,4,0,0,0,0,4,7,1,0,0,0,0,-2,1058,109,208
2017020297,8475169,7,1359,0,1,4,0,0,0,0,2,4,0,1,0,0,0,-1,1093,58,208
2017020297,8475158,7,1213,1,0,4,0,0,0,0,17,29,3,0,0,0,1,0,870,186,157
2017020297,8473992,7,1087,0,0,0,7,0,0,0,0,0,0,0,0,0,3,-1,933,154,0
2017020297,8476495,7,626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,626,0,0
2017020297,8476470,7,1176,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1100,0,76
2016020599,8474849,25,872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,786,86,0
2016020599,8475906,25,1576,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,1324,18,234
2016020599,8474818,25,989,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,834,142,13
2016020599,8476439,25,643,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,490,0,153
2016020599,8476913,25,1075,0,0,0,1,0,0,0,1,3,0,0,0,0,1,-1,873,35,167
2016020599,8470201,25,700,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,555,0,145
2016020599,8476902,25,1301,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1228,73,0
2016020599,8471232,25,810,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,735,75,0
2016020599,8470622,25,995,0,1,6,2,1,0,2,0,0,0,0,0,0,1,-1,749,35,211
2016020599,8475236,25,1133,0,0,3,2,0,0,2,17,25,0,0,0,0,0,-1,845,71,217
2016020599,8476889,25,978,1,0,0,1,0,0,0,3,11,1,0,0,0,2,0,856,109,13
2016020599,8471490,25,532,0,0,1,1,0,0,0,3,9,1,0,0,0,1,1,532,0,0
2016020599,8475794,25,1107,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,906,0,201
2016020599,8476467,25,896,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,832,47,17
2016020599,8469465,25,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,932,55,139
2016020599,8469455,25,1071,1,0,3,0,0,1,0,10,16,1,0,0,0,1,0,849,19,203
2016020599,8469544,25,971,0,0,2,2,0,0,0,1,2,0,0,0,0,0,-1,794,0,177
2016020599,8469665,25,977,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,882,95,0
2016020599,8470803,19,531,1,0,0,0,0,0,0,3,8,0,0,0,0,1,1,424,107,0
2016020599,8471669,19,1167,1,2,4,1,1,1,0,15,26,1,0,0,0,0,0,839,177,151
2016020599,8471817,19,479,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,479,0,0
2016020599,8475768,19,1051,0,0,0,1,0,0,2,0,0,1,0,0,0,1,-1,916,71,64
2016020599,8473534,19,1008,0,1,2,3,0,0,2,7,16,3,0,0,0,0,0,938,23,47
2016020599,8474627,19,862,0,0,0,0,0,0,0,6,16,2,0,0,0,0,0,814,48,0
2016020599,8470105,19,535,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,458,77,0
2016020599,8474565,19,1620,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1407,149,64
2016020599,8475765,19,962,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,787,7,168
2016020599,8470257,19,1191,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,873,167,151
2016020599,8476855,19,687,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,687,0,0
2016020599,8476779,19,566,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,566,0,0
2016020599,8474031,19,1214,2,0,2,0,0,1,2,0,0,0,0,0,0,2,0,1052,0,162
2016020599,8477952,19,931,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,780,0,151
2016020599,8474102,19,1050,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,907,79,64
2016020599,8476441,19,1115,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,886,229,0
2016020599,8470151,19,1402,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1253,149,0
2016020599,8476892,19,1132,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,850,229,53
2015020755,8466138,28,1171,0,0,1,0,0,0,0,4,9,0,2,0,0,0,-1,904,0,267
2015020755,8470613,28,1617,1,0,5,2,0,0,0,0,0,1,0,0,0,1,-2,1172,178,267
2015020755,8468542,28,1239,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1042,197,0
2015020755,8471709,28,1232,1,0,1,1,0,0,2,0,0,1,0,0,0,1,1,984,155,93
2015020755,8474739,28,700,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,630,70,0
2015020755,8476919,28,681,0,0,1,0,0,0,0,7,11,1,1,0,0,0,0,522,159,0
2015020755,8470794,28,1191,0,0,4,4,0,0,0,4,10,1,4,0,0,0,-1,924,0,267
2015020755,8474027,28,1367,0,0,1,7,0,0,0,0,0,0,1,0,0,1,1,1141,226,0
2015020755,8475820,28,818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,721,0,97
2015020755,8477922,28,625,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,484,141,0
2015020755,8476442,28,731,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,701,30,0
2015020755,8474053,28,1046,0,0,1,0,0,0,0,4,9,1,1,0,0,2,0,713,70,263
2015020755,8475455,28,885,0,0,4,3,0,0,0,0,0,0,1,0,0,2,-1,802,83,0
2015020755,8476881,28,982,0,0,3,0,0,0,0,2,2,0,2,0,0,1,0,889,0,93
2015020755,8476331,28,617,0,0,1,0,0,0,0,0,0,0,2,0,0,0,-1,524,0,93
2015020755,8464977,28,577,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,495,82,0
2015020755,8466139,28,1072,0,0,0,1,0,0,0,2,5,0,1,0,0,0,0,749,60,263
2015020755,8468208,28,1078,0,0,2,0,0,0,0,4,11,0,0,0,0,0,-1,790,89,199
2015020755,8470616,24,1441,0,0,2,2,0,0,0,14,25,0,0,0,0,2,0,938,265,238
2015020755,8475764,24,1216,0,0,0,0,0,0,2,0,0,1,2,0,0,2,0,941,85,190
2015020755,8476116,24,362,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0
2015020755,8470612,24,1152,1,0,1,0,0,0,0,4,9,1,2,0,1,0,1,841,85,226
2015020755,8476854,24,1116,0,1,4,0,0,0,2,0,0,0,2,1,0,0,1,849,53,214
2015020755,8471699,24,916,0,0,0,2,0,0,0,0,0,1,2,0,0,1,1,870,46,0
2015020755,8470621,24,884,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,681,0,203
2015020755,8470775,24,691,0,0,2,2,0,0,0,5,10,0,2,0,0,1,0,570,121,0
2015020755,8475155,24,1202,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1032,170,0
2015020755,8475222,24,1464,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-1,1051,212,201
2015020755,8476312,24,953,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,848,105,0
2015020755,8471390,24,381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,381,0,0
2015020755,8474102,24,1061,0,0,2,1,0,0,0,1,2,1,0,0,0,2,0,860,0,201
2015020755,8473485,24,761,1,0,3,2,0,0,0,0,0,0,1,0,0,0,1,761,0,0
2015020755,8476483,24,755,0,1,1,2,0,0,2,5,9,0,1,0,0,1,0,677,0,78
2015020755,8474034,24,767,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,633,0,134
2015020755,8475164,24,1246,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,911,203,132
2015020755,8469598,24,1272,0,0,1,5,0,0,0,0,0,0,3,0,0,2,0,974,95,203
2016020856,8467400,21,1570,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1244,161,165
2016020856,8474717,21,1309,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,1161,0,148
2016020856,8462042,21,1015,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,814,0,201
2016020856,8470750,21,871,1,0,2,3,0,0,0,4,8,0,0,0,0,2,-1,857,5,9
2016020856,8477507,21,1209,0,0,3,3,0,0,0,0,0,0,0,0,0,1,-1,1069,140,0
2016020856,8474605,21,707,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,644,63,0
2016020856,8474577,21,568,0,0,0,1,0,0,4,1,1,1,0,0,0,0,1,568,0,0
2016020856,8476888,21,897,0,0,0,1,0,0,0,0,0,2,1,0,0,0,-1,727,16,154
2016020856,8476442,21,1123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,890,62,171
2016020856,8471260,21,1040,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,876,155,9
2016020856,8475168,21,1350,1,0,2,0,0,0,0,18,24,3,1,0,0,0,1,1009,132,209
2016020856,8476455,21,1128,0,0,2,2,0,0,0,2,4,0,0,0,0,0,0,913,75,140
2016020856,8469492,21,1025,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,925,100,0
2016020856,8478561,21,574,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,574,0,0
2016020856,8475197,21,1498,0,1,7,0,0,0,0,0,0,0,1,0,0,0,1,1323,16,159
2016020856,8471262,21,585,0,0,1,1,0,0,0,2,7,0,0,0,0,0,1,585,0,0
2016020856,8478420,21,1114,0,1,5,3,0,0,0,0,1,1,1,0,0,0,1,988,0,126
